route,direction,scheduled,actual,minutes_late
C,northbound,2016-05-12 13:33:28,2016-05-12 13:27:35,-5.883333333333334
C,northbound,2016-05-12 11:09:28,2016-05-12 11:04:29,-4.983333333333333
C,northbound,2016-05-12 08:51:31,2016-05-12 08:51:37,0.1
C,northbound,2016-05-12 00:30:25,2016-05-12 00:27:32,-2.8833333333333333
C,northbound,2016-05-12 22:15:25,2016-05-12 22:14:08,-1.2833333333333334
C,northbound,2016-05-12 20:00:25,2016-05-12 19:58:14,-2.183333333333333
C,northbound,2016-05-12 17:29:33,2016-05-12 17:28:48,-0.75
C,northbound,2016-05-12 15:01:31,2016-05-12 15:00:12,-1.3166666666666667
C,northbound,2016-05-12 16:12:33,2016-05-12 16:17:25,4.866666666666666
C,northbound,2016-05-12 13:45:31,2016-05-12 13:40:43,-4.8
C,northbound,2016-05-12 11:21:28,2016-05-12 11:16:46,-4.7
C,northbound,2016-05-12 09:02:31,2016-05-12 08:58:57,-3.566666666666667
C,northbound,2016-05-12 06:39:31,2016-05-12 06:38:05,-1.4333333333333333
C,northbound,2016-05-12 18:57:28,2016-05-12 19:01:02,3.566666666666667
C,northbound,2016-05-12 16:40:33,2016-05-12 16:42:58,2.4166666666666665
C,northbound,2016-05-12 07:47:31,2016-05-12 07:50:01,2.5
C,northbound,2016-05-12 22:30:25,2016-05-12 22:31:49,1.4
C,northbound,2016-05-12 20:15:25,2016-05-12 20:17:43,2.3
C,northbound,2016-05-12 18:01:31,2016-05-12 17:57:49,-3.7
C,northbound,2016-05-11 12:45:28,2016-05-11 12:39:24,-6.066666666666666
C,northbound,2016-05-11 10:21:28,2016-05-11 10:19:35,-1.8833333333333333
C,northbound,2016-05-11 08:06:31,2016-05-11 08:07:55,1.4
C,northbound,2016-05-11 06:00:25,2016-05-11 06:00:57,0.5333333333333333
C,northbound,2016-05-11 08:27:31,2016-05-11 08:30:30,2.9833333333333334
C,northbound,2016-05-11 17:44:33,2016-05-11 17:44:14,-0.31666666666666665
C,northbound,2016-05-11 15:17:31,2016-05-11 15:18:17,0.7666666666666667
C,northbound,2016-05-11 12:57:28,2016-05-11 12:57:11,-0.2833333333333333
C,northbound,2016-05-11 10:33:28,2016-05-11 10:27:47,-5.683333333333334
C,northbound,2016-05-11 08:22:31,2016-05-11 08:20:36,-1.9166666666666667
C,northbound,2016-05-11 06:10:25,2016-05-11 06:11:05,0.6666666666666666
C,northbound,2016-05-11 08:17:31,2016-05-11 08:14:10,-3.35
C,northbound,2016-05-11 07:51:31,2016-05-11 07:49:57,-1.5666666666666667
C,northbound,2016-05-11 07:23:31,2016-05-11 07:24:36,1.0833333333333333
C,northbound,2016-05-11 23:15:25,2016-05-11 23:11:48,-3.6166666666666667
C,northbound,2016-05-11 21:00:25,2016-05-11 21:00:49,0.4
C,northbound,2016-05-11 18:28:31,2016-05-11 18:26:17,-2.2333333333333334
C,northbound,2016-05-11 16:05:33,2016-05-11 16:03:58,-1.5833333333333333
C,northbound,2016-05-11 19:07:28,2016-05-11 19:06:05,-1.3833333333333333
C,northbound,2016-05-11 04:35:25,2016-05-11 04:35:33,0.13333333333333333
C,northbound,2016-05-11 02:10:25,2016-05-11 02:07:20,-3.0833333333333335
C,northbound,2016-05-11 10:57:28,2016-05-11 10:52:52,-4.6
C,northbound,2016-05-10 11:57:28,2016-05-10 11:55:43,-1.75
C,northbound,2016-05-10 09:35:28,2016-05-10 09:33:45,-1.7166666666666666
C,northbound,2016-05-10 07:18:31,2016-05-10 07:21:35,3.066666666666667
C,northbound,2016-05-10 17:37:33,2016-05-10 17:46:47,9.233333333333333
C,northbound,2016-05-10 15:09:31,2016-05-10 15:09:13,-0.3
C,northbound,2016-05-10 12:45:28,2016-05-10 12:40:29,-4.983333333333333
C,northbound,2016-05-10 10:21:28,2016-05-10 10:18:17,-3.183333333333333
C,northbound,2016-05-10 08:06:31,2016-05-10 08:06:35,0.06666666666666667
C,northbound,2016-05-10 06:00:25,2016-05-10 06:00:56,0.5166666666666667
C,northbound,2016-05-10 16:47:33,2016-05-10 16:45:52,-1.6833333333333333
C,northbound,2016-05-10 14:20:31,2016-05-10 14:19:28,-1.05
C,northbound,2016-05-10 12:09:28,2016-05-10 12:11:37,2.15
C,northbound,2016-05-10 09:45:28,2016-05-10 09:47:00,1.5333333333333334
C,northbound,2016-05-10 07:33:31,2016-05-10 07:36:33,3.033333333333333
C,northbound,2016-05-10 02:10:25,2016-05-10 02:06:19,-4.1
C,northbound,2016-05-10 22:30:25,2016-05-10 22:32:49,2.4
C,northbound,2016-05-10 20:15:25,2016-05-10 20:15:46,0.35
C,northbound,2016-05-10 17:52:33,2016-05-10 17:55:51,3.3
C,northbound,2016-05-10 15:24:31,2016-05-10 15:21:50,-2.683333333333333
C,northbound,2016-05-10 10:45:28,2016-05-10 10:43:25,-2.05
C,northbound,2016-05-10 08:32:31,2016-05-10 08:28:46,-3.75
C,northbound,2016-05-10 18:47:31,2016-05-10 18:43:40,-3.85
C,northbound,2016-05-09 05:25:25,2016-05-09 05:26:11,0.7666666666666667
C,northbound,2016-05-09 23:15:25,2016-05-09 23:12:53,-2.533333333333333
C,northbound,2016-05-09 21:00:25,2016-05-09 21:01:01,0.6
C,northbound,2016-05-09 18:28:31,2016-05-09 18:31:52,3.35
C,northbound,2016-05-09 16:05:33,2016-05-09 16:01:54,-3.65
C,northbound,2016-05-09 08:02:31,2016-05-09 08:02:12,-0.31666666666666665
C,northbound,2016-05-09 16:12:33,2016-05-09 16:14:25,1.8666666666666667
C,northbound,2016-05-09 13:45:31,2016-05-09 13:40:46,-4.75
C,northbound,2016-05-09 11:21:28,2016-05-09 11:14:01,-7.45
C,northbound,2016-05-09 09:02:31,2016-05-09 08:53:04,-9.45
C,northbound,2016-05-09 06:39:31,2016-05-09 06:36:26,-3.0833333333333335
C,northbound,2016-05-09 17:15:33,2016-05-09 17:13:45,-1.8
C,northbound,2016-05-09 14:42:31,2016-05-09 14:42:55,0.4
C,northbound,2016-05-09 12:21:28,2016-05-09 12:18:23,-3.0833333333333335
C,northbound,2016-05-09 09:57:28,2016-05-09 09:54:43,-2.75
C,northbound,2016-05-09 07:41:31,2016-05-09 07:38:10,-3.35
C,northbound,2016-05-09 07:10:31,2016-05-09 07:09:30,-1.0166666666666666
C,northbound,2016-05-09 05:05:25,2016-05-09 05:07:30,2.0833333333333335
C,northbound,2016-05-09 18:19:31,2016-05-09 18:19:56,0.4166666666666667
C,northbound,2016-05-09 07:02:31,2016-05-09 07:03:40,1.15
C,northbound,2016-05-09 18:37:31,2016-05-09 18:32:26,-5.083333333333333
C,northbound,2016-05-09 09:18:28,2016-05-09 09:15:34,-2.9
C,northbound,2016-05-08 15:45:28,2016-05-08 15:45:01,-0.45
C,northbound,2016-05-08 13:15:28,2016-05-08 13:14:29,-0.9833333333333333
C,northbound,2016-05-08 10:45:28,2016-05-08 10:44:29,-0.9833333333333333
C,northbound,2016-05-08 08:15:28,2016-05-08 08:18:19,2.85
C,northbound,2016-05-08 06:15:28,2016-05-08 06:18:26,2.966666666666667
C,northbound,2016-05-08 22:15:25,2016-05-08 22:17:46,2.35
C,northbound,2016-05-08 20:00:25,2016-05-08 20:03:44,3.316666666666667
C,northbound,2016-05-08 15:15:28,2016-05-08 15:13:57,-1.5166666666666666
C,northbound,2016-05-08 12:45:28,2016-05-08 12:42:25,-3.05
C,northbound,2016-05-08 21:30:25,2016-05-08 21:30:25,0.0
C,northbound,2016-05-08 19:15:25,2016-05-08 19:14:27,-0.9666666666666667
C,northbound,2016-05-08 16:45:28,2016-05-08 16:42:28,-3.0
C,northbound,2016-05-08 14:15:28,2016-05-08 14:17:52,2.4
C,northbound,2016-05-08 11:45:28,2016-05-08 11:45:13,-0.25
C,northbound,2016-05-08 09:15:28,2016-05-08 09:23:51,8.383333333333333
C,northbound,2016-05-08 07:15:28,2016-05-08 07:20:55,5.45
C,northbound,2016-05-08 22:00:25,2016-05-08 22:03:53,3.466666666666667
C,northbound,2016-05-08 13:30:28,2016-05-08 13:30:29,0.016666666666666666
C,northbound,2016-05-07 14:51:28,2016-05-07 15:10:10,18.7
C,northbound,2016-05-07 12:27:28,2016-05-07 12:35:07,7.65
C,northbound,2016-05-07 08:00:28,2016-05-07 08:00:26,-0.03333333333333333
C,northbound,2016-05-07 06:00:28,2016-05-07 06:03:35,3.1166666666666667
C,northbound,2016-05-07 21:30:25,2016-05-07 21:45:10,14.75
C,northbound,2016-05-07 19:15:25,2016-05-07 19:24:34,9.15
C,northbound,2016-05-07 16:51:28,2016-05-07 17:03:29,12.016666666666667
C,northbound,2016-05-07 14:27:28,2016-05-07 14:36:09,8.683333333333334
C,northbound,2016-05-07 09:49:28,2016-05-07 10:01:05,11.616666666666667
C,northbound,2016-05-07 07:45:28,2016-05-07 07:56:27,10.983333333333333
C,northbound,2016-05-07 05:45:28,2016-05-07 05:48:58,3.5
C,northbound,2016-05-07 22:30:25,2016-05-07 22:37:49,7.4
C,northbound,2016-05-07 20:15:25,2016-05-07 20:23:04,7.65
C,northbound,2016-05-07 18:03:28,2016-05-07 18:07:41,4.216666666666667
C,northbound,2016-05-07 15:39:28,2016-05-07 15:45:10,5.7
C,northbound,2016-05-07 13:15:28,2016-05-07 13:24:31,9.05
C,northbound,2016-05-07 10:49:28,2016-05-07 10:56:29,7.016666666666667
C,northbound,2016-05-07 08:49:28,2016-05-07 09:02:27,12.983333333333333
C,northbound,2016-05-07 06:45:28,2016-05-07 06:54:20,8.866666666666667
C,northbound,2016-05-07 23:30:25,2016-05-07 23:39:09,8.733333333333333
C,northbound,2016-05-07 21:15:25,2016-05-07 21:39:44,24.316666666666666
C,northbound,2016-05-07 19:03:25,2016-05-07 19:11:14,7.816666666666666
C,northbound,2016-05-07 16:39:28,2016-05-07 16:54:29,15.016666666666667
C,northbound,2016-05-07 14:15:28,2016-05-07 14:30:14,14.766666666666667
C,northbound,2016-05-07 11:51:28,2016-05-07 12:08:33,17.083333333333332
C,northbound,2016-05-07 09:37:28,2016-05-07 09:47:44,10.266666666666667
C,northbound,2016-05-07 07:30:28,2016-05-07 07:34:27,3.9833333333333334
C,northbound,2016-05-07 22:15:25,2016-05-07 22:19:45,4.333333333333333
C,northbound,2016-05-07 20:00:25,2016-05-07 20:14:13,13.8
C,northbound,2016-05-07 17:51:28,2016-05-07 17:59:06,7.633333333333334
C,northbound,2016-05-07 15:27:28,2016-05-07 15:28:19,0.85
C,northbound,2016-05-07 13:03:28,2016-05-07 13:07:32,4.066666666666666
C,northbound,2016-05-07 08:37:28,2016-05-07 08:36:50,-0.6333333333333333
C,northbound,2016-05-07 06:30:28,2016-05-07 06:31:44,1.2666666666666666
C,northbound,2016-05-07 02:10:25,2016-05-07 02:17:06,6.683333333333334
C,northbound,2016-05-07 00:00:25,2016-05-07 00:12:25,12.0
C,northbound,2016-05-07 21:45:25,2016-05-07 21:53:01,7.6
C,northbound,2016-05-07 14:39:28,2016-05-07 14:46:10,6.7
C,northbound,2016-05-07 12:15:28,2016-05-07 12:19:44,4.266666666666667
C,northbound,2016-05-07 01:05:25,2016-05-07 01:12:52,7.45
C,northbound,2016-05-07 23:15:25,2016-05-07 23:21:08,5.716666666666667
C,northbound,2016-05-07 21:00:25,2016-05-07 21:10:10,9.75
C,northbound,2016-05-07 18:51:28,2016-05-07 18:57:00,5.533333333333333
C,northbound,2016-05-07 14:03:28,2016-05-07 14:07:40,4.2
C,northbound,2016-05-05 07:23:31,2016-05-05 07:47:40,24.15
C,northbound,2016-05-05 08:38:31,2016-05-05 08:55:17,16.766666666666666
C,northbound,2016-05-05 06:20:25,2016-05-05 06:28:34,8.15
C,northbound,2016-05-05 15:42:31,2016-05-05 15:56:32,14.016666666666667
C,northbound,2016-05-05 13:21:28,2016-05-05 13:23:30,2.033333333333333
C,northbound,2016-05-05 10:57:28,2016-05-05 11:05:11,7.716666666666667
C,northbound,2016-05-05 08:44:31,2016-05-05 09:05:10,20.65
C,northbound,2016-05-05 06:30:31,2016-05-05 06:31:44,1.2166666666666666
C,northbound,2016-05-05 07:51:31,2016-05-05 08:06:44,15.216666666666667
C,northbound,2016-05-05 08:27:31,2016-05-05 09:01:50,34.31666666666667
C,northbound,2016-05-05 05:25:25,2016-05-05 05:28:56,3.5166666666666666
C,northbound,2016-05-05 22:45:25,2016-05-05 23:10:26,25.016666666666666
C,northbound,2016-05-05 20:27:25,2016-05-05 20:57:52,30.45
C,northbound,2016-05-05 18:10:31,2016-05-05 18:42:47,32.266666666666666
C,northbound,2016-05-05 15:50:31,2016-05-05 15:57:55,7.4
C,northbound,2016-05-05 13:33:28,2016-05-05 13:33:30,0.03333333333333333
C,northbound,2016-05-05 11:09:28,2016-05-05 11:33:32,24.066666666666666
C,northbound,2016-05-05 11:33:28,2016-05-05 11:48:34,15.1
C,northbound,2016-05-05 22:15:25,2016-05-05 22:17:03,1.6333333333333333
C,northbound,2016-05-04 12:21:28,2016-05-04 12:25:18,3.8333333333333335
C,northbound,2016-05-04 09:57:28,2016-05-04 10:16:02,18.566666666666666
C,northbound,2016-05-04 07:41:31,2016-05-04 07:59:36,18.083333333333332
C,northbound,2016-05-04 22:30:25,2016-05-04 22:30:18,-0.11666666666666667
C,northbound,2016-05-04 20:15:25,2016-05-04 20:19:36,4.183333333333334
C,northbound,2016-05-04 17:52:33,2016-05-04 17:57:39,5.1
C,northbound,2016-05-04 13:09:28,2016-05-04 13:05:14,-4.233333333333333
C,northbound,2016-05-04 10:45:28,2016-05-04 10:45:10,-0.3
C,northbound,2016-05-04 08:32:31,2016-05-04 08:38:20,5.816666666666666
C,northbound,2016-05-04 11:33:28,2016-05-04 11:41:04,7.6
C,northbound,2016-05-04 09:10:28,2016-05-04 09:26:58,16.5
C,northbound,2016-05-04 06:46:31,2016-05-04 06:53:23,6.866666666666666
C,northbound,2016-05-04 00:30:25,2016-05-04 00:31:42,1.2833333333333334
C,northbound,2016-05-04 22:15:25,2016-05-04 22:19:05,3.6666666666666665
C,northbound,2016-05-04 20:00:25,2016-05-04 20:07:47,7.366666666666666
C,northbound,2016-05-04 15:01:31,2016-05-04 15:18:01,16.5
C,northbound,2016-05-04 08:02:31,2016-05-04 08:20:23,17.866666666666667
C,northbound,2016-05-04 22:45:25,2016-05-04 22:48:54,3.4833333333333334
C,northbound,2016-05-04 17:37:33,2016-05-04 18:02:51,25.3
C,northbound,2016-05-03 08:17:31,2016-05-03 08:31:56,14.416666666666666
C,northbound,2016-05-03 18:19:31,2016-05-03 18:33:07,13.6
C,northbound,2016-05-03 15:58:31,2016-05-03 16:03:33,5.033333333333333
C,northbound,2016-05-03 07:10:31,2016-05-03 07:36:51,26.333333333333332
C,northbound,2016-05-03 05:05:25,2016-05-03 05:07:43,2.3
C,northbound,2016-05-03 07:51:31,2016-05-03 08:05:02,13.516666666666667
C,northbound,2016-05-03 01:05:25,2016-05-03 01:11:09,5.733333333333333
C,northbound,2016-05-03 23:00:25,2016-05-03 23:04:29,4.066666666666666
C,northbound,2016-05-03 20:43:25,2016-05-03 20:55:11,11.766666666666667
C,northbound,2016-05-03 18:37:31,2016-05-03 18:56:47,19.266666666666666
C,northbound,2016-05-03 16:19:33,2016-05-03 16:33:29,13.933333333333334
C,northbound,2016-05-03 17:37:33,2016-05-03 18:00:05,22.533333333333335
C,northbound,2016-05-03 15:09:31,2016-05-03 15:16:03,6.533333333333333
C,northbound,2016-05-03 08:12:31,2016-05-03 08:29:50,17.316666666666666
C,northbound,2016-05-03 22:30:25,2016-05-03 22:36:53,6.466666666666667
C,northbound,2016-05-03 20:15:25,2016-05-03 20:20:51,5.433333333333334
C,northbound,2016-05-03 17:52:33,2016-05-03 18:06:13,13.666666666666666
C,northbound,2016-05-03 15:24:31,2016-05-03 15:24:27,-0.06666666666666667
C,northbound,2016-05-03 13:09:28,2016-05-03 13:11:36,2.1333333333333333
C,northbound,2016-05-03 08:32:31,2016-05-03 08:39:27,6.933333333333334
C,northbound,2016-05-03 17:44:33,2016-05-03 17:50:23,5.833333333333333
C,northbound,2016-05-03 13:45:31,2016-05-03 13:44:26,-1.0833333333333333
C,northbound,2016-05-02 12:33:28,2016-05-02 12:46:50,13.366666666666667
C,northbound,2016-05-02 10:09:28,2016-05-02 10:16:46,7.3
C,northbound,2016-05-02 07:56:31,2016-05-02 08:04:24,7.883333333333334
C,northbound,2016-05-02 05:44:25,2016-05-02 05:49:02,4.616666666666666
C,northbound,2016-05-02 17:44:33,2016-05-02 17:53:36,9.05
C,northbound,2016-05-02 15:17:31,2016-05-02 15:25:05,7.566666666666666
C,northbound,2016-05-02 12:57:28,2016-05-02 13:00:06,2.6333333333333333
C,northbound,2016-05-02 10:33:28,2016-05-02 10:38:27,4.983333333333333
C,northbound,2016-05-02 08:22:31,2016-05-02 08:31:51,9.333333333333334
C,northbound,2016-05-02 06:10:25,2016-05-02 06:16:55,6.5
C,northbound,2016-05-02 09:35:28,2016-05-02 10:11:08,35.666666666666664
C,northbound,2016-05-02 07:18:31,2016-05-02 07:44:21,25.833333333333332
C,northbound,2016-05-02 15:42:31,2016-05-02 15:45:05,2.566666666666667
C,northbound,2016-05-02 13:21:28,2016-05-02 13:24:51,3.3833333333333333
C,northbound,2016-05-02 10:57:28,2016-05-02 11:01:45,4.283333333333333
C,northbound,2016-05-02 08:44:31,2016-05-02 08:49:18,4.783333333333333
C,northbound,2016-05-02 06:30:31,2016-05-02 06:40:01,9.5
C,northbound,2016-05-02 16:47:33,2016-05-02 17:16:38,29.083333333333332
C,northbound,2016-05-02 14:20:31,2016-05-02 14:30:17,9.766666666666667
C,northbound,2016-05-02 07:47:31,2016-05-02 08:02:56,15.416666666666666
C,northbound,2016-05-02 18:37:31,2016-05-02 18:49:38,12.116666666666667
C,northbound,2016-05-02 15:24:31,2016-05-02 15:29:56,5.416666666666667
C,northbound,2016-05-02 08:06:31,2016-05-02 08:22:48,16.283333333333335
C,northbound,2016-05-02 06:00:25,2016-05-02 06:12:47,12.366666666666667
C,northbound,2016-05-01 22:45:25,2016-05-01 22:53:07,7.7
C,northbound,2016-05-01 20:30:25,2016-05-01 21:02:08,31.716666666666665
C,northbound,2016-05-01 18:15:28,2016-05-01 18:17:04,1.6
C,northbound,2016-05-01 15:45:28,2016-05-01 15:43:14,-2.2333333333333334
C,northbound,2016-05-01 13:15:28,2016-05-01 13:17:04,1.6
C,northbound,2016-05-01 08:15:28,2016-05-01 08:18:23,2.9166666666666665
C,northbound,2016-05-01 06:15:28,2016-05-01 06:15:35,0.11666666666666667
C,northbound,2016-05-01 23:30:25,2016-05-01 23:30:20,-0.08333333333333333
C,northbound,2016-05-01 21:15:25,2016-05-01 21:16:55,1.5
C,northbound,2016-05-01 19:00:25,2016-05-01 18:57:08,-3.283333333333333
C,northbound,2016-05-01 16:30:28,2016-05-01 16:30:25,-0.05
C,northbound,2016-05-01 14:00:28,2016-05-01 14:00:35,0.11666666666666667
C,northbound,2016-05-01 11:30:28,2016-05-01 11:29:48,-0.6666666666666666
C,northbound,2016-05-01 09:00:28,2016-05-01 08:56:29,-3.9833333333333334
C,northbound,2016-05-01 07:00:28,2016-05-01 06:59:43,-0.75
C,northbound,2016-05-01 19:45:25,2016-05-01 19:59:07,13.7
C,northbound,2016-05-01 17:30:28,2016-05-01 17:31:42,1.2333333333333334
C,northbound,2016-05-01 05:25:28,2016-05-01 05:23:31,-1.95
C,northbound,2016-04-30 16:15:28,2016-04-30 16:28:59,13.516666666666667
C,northbound,2016-04-30 13:51:28,2016-04-30 14:03:38,12.166666666666666
C,northbound,2016-04-30 17:03:28,2016-04-30 17:27:41,24.216666666666665
C,northbound,2016-04-30 14:39:28,2016-04-30 14:43:07,3.65
C,northbound,2016-04-30 12:15:28,2016-04-30 12:24:57,9.483333333333333
C,northbound,2016-04-30 17:39:28,2016-04-30 18:03:43,24.25
C,northbound,2016-04-30 15:15:28,2016-04-30 15:45:44,30.266666666666666
C,northbound,2016-04-30 12:51:28,2016-04-30 12:58:37,7.15
C,northbound,2016-04-30 10:25:28,2016-04-30 10:34:27,8.983333333333333
C,northbound,2016-04-30 06:15:28,2016-04-30 06:15:38,0.16666666666666666
C,northbound,2016-04-30 18:27:28,2016-04-30 18:28:56,1.4666666666666666
C,northbound,2016-04-30 13:39:28,2016-04-30 14:36:28,57.0
C,northbound,2016-04-30 11:15:28,2016-04-30 11:58:24,42.93333333333333
C,northbound,2016-04-30 15:03:28,2016-04-30 15:42:18,38.833333333333336
C,northbound,2016-04-30 12:39:28,2016-04-30 12:59:11,19.716666666666665
C,northbound,2016-04-30 10:13:28,2016-04-30 10:35:43,22.25
C,northbound,2016-04-30 08:12:28,2016-04-30 08:22:22,9.9
C,northbound,2016-04-30 23:30:25,2016-04-30 23:38:22,7.95
C,northbound,2016-04-30 21:15:25,2016-04-30 21:31:15,15.833333333333334
C,northbound,2016-04-30 19:03:25,2016-04-30 19:19:09,15.733333333333333
C,northbound,2016-04-30 16:39:28,2016-04-30 17:19:23,39.916666666666664
C,northbound,2016-04-30 14:15:28,2016-04-30 14:36:33,21.083333333333332
C,northbound,2016-04-30 11:51:28,2016-04-30 12:25:04,33.6
C,northbound,2016-04-30 09:37:28,2016-04-30 10:02:14,24.766666666666666
C,northbound,2016-04-30 07:30:28,2016-04-30 07:45:02,14.566666666666666
C,northbound,2016-04-30 18:51:28,2016-04-30 19:01:50,10.366666666666667
C,northbound,2016-04-30 16:27:28,2016-04-30 16:38:23,10.916666666666666
C,northbound,2016-04-30 14:03:28,2016-04-30 14:08:36,5.133333333333334
C,northbound,2016-04-30 11:39:28,2016-04-30 11:45:41,6.216666666666667
C,northbound,2016-04-30 07:15:28,2016-04-30 07:20:48,5.333333333333333
C,northbound,2016-04-30 05:25:28,2016-04-30 05:27:43,2.25
C,northbound,2016-04-30 02:10:25,2016-04-30 02:18:20,7.916666666666667
C,northbound,2016-04-30 00:00:25,2016-04-30 00:11:40,11.25
C,northbound,2016-04-30 21:45:25,2016-04-30 22:17:43,32.3
C,northbound,2016-04-30 22:15:25,2016-04-30 22:34:26,19.016666666666666
C,northbound,2016-04-30 20:00:25,2016-04-30 20:13:07,12.7
C,northbound,2016-04-30 17:51:28,2016-04-30 18:03:45,12.283333333333333
C,northbound,2016-04-30 15:27:28,2016-04-30 15:39:23,11.916666666666666
C,northbound,2016-04-30 13:03:28,2016-04-30 13:08:50,5.366666666666666
C,northbound,2016-04-30 10:37:28,2016-04-30 10:45:17,7.816666666666666
C,northbound,2016-04-30 08:37:28,2016-04-30 08:42:49,5.35
C,northbound,2016-04-30 06:30:28,2016-04-30 06:30:16,-0.2
C,northbound,2016-04-30 00:30:25,2016-04-30 00:28:52,-1.55
C,northbound,2016-04-30 22:45:25,2016-04-30 22:45:01,-0.4
C,northbound,2016-04-30 20:30:25,2016-04-30 20:33:01,2.6
C,northbound,2016-04-30 18:15:28,2016-04-30 18:15:42,0.23333333333333334
C,northbound,2016-04-30 15:51:28,2016-04-30 16:13:56,22.466666666666665
C,northbound,2016-04-30 13:27:28,2016-04-30 13:53:49,26.35
C,northbound,2016-04-30 11:03:28,2016-04-30 11:45:04,41.6
C,northbound,2016-04-30 09:01:28,2016-04-30 09:15:51,14.383333333333333
C,northbound,2016-04-30 21:30:25,2016-04-30 21:40:27,10.033333333333333
C,northbound,2016-04-30 19:30:25,2016-04-30 19:38:16,7.85
C,northbound,2016-04-30 14:51:28,2016-04-30 14:55:30,4.033333333333333
C,northbound,2016-04-28 06:00:25,2016-04-28 06:05:02,4.616666666666666
C,northbound,2016-04-28 03:25:25,2016-04-28 03:43:22,17.95
C,northbound,2016-04-28 01:05:25,2016-04-28 01:08:24,2.9833333333333334
C,northbound,2016-04-28 23:00:25,2016-04-28 23:02:27,2.033333333333333
C,northbound,2016-04-28 20:43:25,2016-04-28 20:44:49,1.4
C,northbound,2016-04-28 15:42:31,2016-04-28 15:44:26,1.9166666666666667
C,northbound,2016-04-28 13:21:28,2016-04-28 13:18:23,-3.0833333333333335
C,northbound,2016-04-28 10:57:28,2016-04-28 10:55:09,-2.316666666666667
C,northbound,2016-04-28 08:44:31,2016-04-28 08:45:34,1.05
C,northbound,2016-04-28 06:30:31,2016-04-28 06:33:31,3.0
C,northbound,2016-04-28 07:23:31,2016-04-28 07:27:40,4.15
C,northbound,2016-04-28 02:10:25,2016-04-28 02:17:13,6.8
C,northbound,2016-04-28 00:00:25,2016-04-28 00:06:24,5.983333333333333
C,northbound,2016-04-28 21:45:25,2016-04-28 21:49:06,3.683333333333333
C,northbound,2016-04-28 09:25:28,2016-04-28 09:32:03,6.583333333333333
C,northbound,2016-04-28 07:02:31,2016-04-28 07:05:05,2.566666666666667
C,northbound,2016-04-28 08:38:31,2016-04-28 08:42:29,3.966666666666667
C,northbound,2016-04-28 06:20:25,2016-04-28 06:19:58,-0.45
C,northbound,2016-04-28 07:51:31,2016-04-28 07:59:23,7.866666666666666
C,northbound,2016-04-28 08:56:31,2016-04-28 08:59:05,2.566666666666667
C,northbound,2016-04-28 07:47:31,2016-04-28 07:51:31,4.0
C,northbound,2016-04-28 18:57:28,2016-04-28 19:01:54,4.433333333333334
C,northbound,2016-04-27 11:57:28,2016-04-27 11:53:51,-3.6166666666666667
C,northbound,2016-04-27 09:35:28,2016-04-27 09:41:11,5.716666666666667
C,northbound,2016-04-27 07:18:31,2016-04-27 07:21:54,3.3833333333333333
C,northbound,2016-04-27 08:02:31,2016-04-27 08:06:36,4.083333333333333
C,northbound,2016-04-27 17:44:33,2016-04-27 17:50:24,5.85
C,northbound,2016-04-27 15:17:31,2016-04-27 15:21:09,3.6333333333333333
C,northbound,2016-04-27 12:57:28,2016-04-27 12:58:17,0.8166666666666667
C,northbound,2016-04-27 10:33:28,2016-04-27 10:31:40,-1.8
C,northbound,2016-04-27 08:22:31,2016-04-27 08:21:43,-0.8
C,northbound,2016-04-27 06:10:25,2016-04-27 06:12:49,2.4
C,northbound,2016-04-27 08:12:31,2016-04-27 08:17:05,4.566666666666666
C,northbound,2016-04-27 18:37:31,2016-04-27 18:37:44,0.21666666666666667
C,northbound,2016-04-27 16:19:33,2016-04-27 16:29:28,9.916666666666666
C,northbound,2016-04-27 08:17:31,2016-04-27 08:24:36,7.083333333333333
C,northbound,2016-04-27 04:35:25,2016-04-27 04:43:37,8.2
C,northbound,2016-04-27 02:10:25,2016-04-27 02:13:40,3.25
C,northbound,2016-04-27 00:00:25,2016-04-27 00:03:38,3.216666666666667
C,northbound,2016-04-27 21:45:25,2016-04-27 22:00:30,15.083333333333334
C,northbound,2016-04-27 13:57:31,2016-04-27 13:54:23,-3.1333333333333333
C,northbound,2016-04-27 09:18:28,2016-04-27 09:16:58,-1.5
C,northbound,2016-04-27 06:54:31,2016-04-27 06:54:55,0.4
C,northbound,2016-04-27 08:27:31,2016-04-27 08:33:30,5.983333333333333
C,northbound,2016-04-26 10:57:28,2016-04-26 10:58:15,0.7833333333333333
C,northbound,2016-04-26 08:44:31,2016-04-26 08:39:34,-4.95
C,northbound,2016-04-26 06:30:31,2016-04-26 06:33:31,3.0
C,northbound,2016-04-26 22:45:25,2016-04-26 22:42:16,-3.15
C,northbound,2016-04-26 20:27:25,2016-04-26 20:27:32,0.11666666666666667
C,northbound,2016-04-26 18:10:31,2016-04-26 18:14:20,3.816666666666667
C,northbound,2016-04-26 15:50:31,2016-04-26 15:48:19,-2.2
C,northbound,2016-04-26 13:33:28,2016-04-26 13:31:14,-2.2333333333333334
C,northbound,2016-04-26 11:09:28,2016-04-26 11:10:18,0.8333333333333334
C,northbound,2016-04-26 08:51:31,2016-04-26 08:57:30,5.983333333333333
C,northbound,2016-04-26 21:30:25,2016-04-26 21:32:52,2.45
C,northbound,2016-04-26 19:17:28,2016-04-26 19:27:36,10.133333333333333
